"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"1400","2019-Aug-31 18:01","20.0","30.1","2.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1401","2019-Aug-31 19:01","16.9","36","1.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1402","2019-Aug-31 20:01","14.4","44.7","2.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1403","2019-Aug-31 21:01","12.0","50.7","2.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1404","2019-Aug-31 22:01","11.3","50.6","1.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1405","2019-Aug-31 23:01","11.0","51.5","1.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1406","2019-Sep-01 00:01","9.7","61.5","2.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1407","2019-Sep-01 01:01","8.8","56.5","0.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1408","2019-Sep-01 02:01","11.1","45.8","-0.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1409","2019-Sep-01 03:01","11.0","43.8","-0.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1410","2019-Sep-01 04:01","11.4","44.1","-0.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1411","2019-Sep-01 05:01","11.4","43.1","-0.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1412","2019-Sep-01 06:01","12.2","41.3","-0.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1413","2019-Sep-01 07:01","11.5","44.8","0.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1414","2019-Sep-01 08:01","15.7","44.4","3.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1415","2019-Sep-01 09:01","23.2","29.2","4.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1416","2019-Sep-01 10:01","25.5","19.9","0.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1417","2019-Sep-01 11:01","24.9","19.9","0.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1418","2019-Sep-01 12:01","27.5","17.2","0.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1419","2019-Sep-01 13:01","27.8","17.6","1.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1420","2019-Sep-01 14:01","30.4","15.7","1.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1421","2019-Sep-01 15:01","27.8","18","1.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1422","2019-Sep-01 16:01","28.6","14.9","-0.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1423","2019-Sep-01 17:01","23.9","17.7","-1.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1424","2019-Sep-01 18:01","23.2","19.4","-1.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1425","2019-Sep-01 19:01","19.0","22.8","-2.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1426","2019-Sep-01 20:01","16.4","26","-3.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1427","2019-Sep-01 21:01","15.6","27.3","-3.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1428","2019-Sep-01 22:01","12.6","31.4","-3.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1429","2019-Sep-01 23:01","12.6","33","-3.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1430","2019-Sep-02 00:01","12.6","34.2","-2.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1431","2019-Sep-02 01:01","11.5","34.9","-3.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1432","2019-Sep-02 02:01","11.2","36.9","-2.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1433","2019-Sep-02 03:01","10.4","39.9","-2.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
